epoch,uptime,cpu0,cluster0,cluster1,cpu7_top,cpu7_bot,gpu_top,mem,gpu_bot,battery,gpu_mhz,silver_mhz,gold_mhz,prime_mhz
1779386868,1717,67,69,73,78,76,56,58,57,31,800,1804,2419,2841
1779386869,1718,68,70,72,78,77,54,57,56,31,800,1804,2419,2841
1779386870,1719,68,71,74,79,77,54,58,56,31,800,1804,2419,2841
1779386871,1720,69,71,73,79,78,55,58,57,31,800,1804,2419,2841
1779386872,1721,70,71,73,75,74,54,57,56,31,800,1804,2419,2841
1779386873,1722,70,70,74,79,78,55,58,56,31,800,1804,2419,2841
1779386874,1723,68,71,73,78,77,54,58,57,31,800,1708,2419,2841
1779386875,1724,67,69,72,78,76,54,57,56,31,800,1516,2419,2841
1779386877,1726,68,70,72,79,75,55,57,56,31,800,1804,2419,2841
1779386878,1727,68,70,72,79,76,55,58,56,31,800,1804,2419,2841
1779386879,1728,66,68,70,78,76,54,57,56,31,800,1708,2419,2841
1779386880,1729,67,69,72,78,77,55,58,56,31,800,1804,2419,2841
1779386881,1730,68,71,73,79,77,55,57,57,32,800,1804,2419,2841
1779386882,1731,67,70,72,78,76,55,58,56,32,800,1708,2419,2841
1779386883,1732,68,70,72,79,77,54,58,56,32,800,1804,2419,2841
1779386884,1733,68,70,73,78,76,55,57,56,32,800,1804,2419,2841
1779386885,1734,68,70,71,78,76,54,57,56,31,800,1804,2419,2841
1779386886,1735,68,70,72,77,77,55,58,56,31,800,1804,2419,2841
1779386887,1736,67,70,72,78,77,55,58,56,31,800,1804,2419,2841
1779386888,1738,67,70,72,77,76,55,58,57,31,800,1804,2419,2841
1779386890,1739,66,68,69,79,74,55,58,56,31,800,1344,2419,2841
1779386891,1740,66,68,70,77,75,55,57,56,31,800,1516,2419,2841
1779386892,1741,65,68,70,77,76,55,57,57,31,800,1804,2419,2841
1779386893,1742,66,68,70,78,76,54,58,56,32,800,1344,2419,2841
1779386894,1743,67,68,71,78,77,56,58,57,32,800,1804,2419,2841
1779386895,1744,68,70,72,77,76,55,58,57,32,800,1804,2419,2841
1779386896,1745,67,70,72,77,76,55,58,57,32,800,1804,2419,2841
1779386897,1746,67,69,72,78,77,56,58,57,32,800,1804,2419,2841
1779386898,1747,65,68,70,77,75,55,57,56,32,800,1248,2419,2841
1779386899,1748,64,67,68,77,75,55,57,57,32,800,1708,2419,2841
1779386900,1750,64,67,69,78,76,56,58,56,32,800,1344,2419,2841
1779386902,1751,65,68,69,76,75,56,57,57,32,800,1248,2419,2841
1779386903,1752,66,68,70,77,76,55,58,56,32,800,1804,2419,2841
1779386904,1753,66,69,70,77,76,56,58,57,32,800,1804,2419,2841
1779386905,1754,66,69,70,78,75,55,57,57,32,800,1804,2419,2841
1779386906,1755,66,68,71,77,76,54,57,56,32,800,1612,2419,2841
1779386907,1756,66,68,71,77,76,55,58,56,32,800,1804,2419,2841
1779386908,1757,66,68,70,77,75,56,58,56,32,800,1804,2419,2841
1779386909,1758,67,68,71,77,76,55,57,57,32,800,1804,2419,2841
