epoch,uptime,cpu0,cluster0,cluster1,cpu7_top,cpu7_bot,gpu_top,mem,gpu_bot,battery,gpu_mhz,silver_mhz,gold_mhz,prime_mhz
1779387962,168,68,70,73,79,78,57,59,58,33,800,1708,2419,2841
1779387963,169,70,72,74,80,79,57,59,58,33,800,1804,2419,2841
1779387964,170,70,71,74,81,79,57,60,58,33,800,1612,2419,2841
1779387965,171,68,71,73,81,79,57,59,58,33,800,1804,2419,2841
1779387966,172,67,70,71,80,77,57,60,59,33,800,1516,2419,2841
1779387967,173,67,70,72,79,76,57,60,58,33,800,1804,2419,2841
1779387968,174,68,70,72,79,77,57,59,59,33,800,1708,2419,2841
1779387969,175,68,70,72,79,78,58,59,59,33,800,1804,2419,2841
1779387970,176,68,70,72,81,77,57,60,59,33,800,1248,2419,2841
1779387971,177,67,70,72,78,77,56,59,58,33,800,1708,2419,2841
1779387972,178,69,70,73,80,78,58,60,58,33,800,1804,2419,2841
1779387973,180,68,70,72,81,79,57,60,59,33,800,1612,2419,2841
1779387975,181,68,71,73,81,79,57,59,58,33,800,1516,2419,2841
1779387976,182,70,71,73,80,79,56,59,57,33,800,1804,2419,2841
1779387977,183,71,72,75,81,78,56,59,58,33,800,1804,2419,2841
1779387978,184,68,70,72,80,77,58,60,59,33,800,1708,2419,2841
1779387979,185,70,71,73,80,79,58,60,59,33,800,1804,2419,2841
1779387980,186,68,70,73,79,79,59,61,59,33,800,1708,2419,2841
1779387981,187,69,70,72,79,78,58,60,59,33,800,1804,2419,2841
1779387982,188,68,71,72,80,79,59,61,59,33,800,1248,2419,2841
1779387983,189,68,71,73,80,79,59,61,59,33,800,1804,2419,2841
1779387984,190,68,72,74,80,79,59,60,59,33,800,1171,2419,2841
1779387985,191,69,71,73,80,78,59,61,60,33,800,1804,2419,2841
1779387986,193,68,70,72,79,78,59,61,60,33,800,1804,2419,2841
1779387988,194,68,70,72,80,79,59,61,60,33,800,1804,2419,2841
1779387989,195,68,70,72,79,78,60,61,60,33,800,1804,2419,2841
1779387990,196,68,70,72,80,78,58,61,59,33,800,1516,2419,2841
1779387991,197,67,71,73,81,79,59,61,59,33,800,1171,2419,2841
1779387992,198,68,70,72,79,78,59,61,60,34,800,1804,2419,2841
1779387993,199,68,70,73,80,78,58,60,59,34,800,1248,2419,2841
1779387994,200,67,69,72,79,78,59,60,59,33,800,1344,2419,2841
1779387995,201,68,70,72,79,78,58,60,59,33,800,1420,2419,2841
1779387996,202,67,70,72,78,77,57,60,59,34,800,1804,2419,2841
1779387997,203,68,72,73,80,79,57,60,58,34,800,1804,2419,2841
1779387998,205,68,70,72,79,77,57,60,59,34,800,1516,2419,2841
1779387999,206,70,71,73,79,78,57,60,58,34,800,1804,2419,2841
1779388001,207,68,70,72,80,78,58,60,59,33,800,1708,2419,2841
1779388002,208,70,72,73,80,79,57,60,58,33,800,1804,2419,2841
1779388003,209,70,72,74,81,79,58,60,58,34,800,1804,2419,2841
1779388004,210,68,71,73,80,79,58,60,59,34,800,1708,2419,2841
1779388005,211,70,72,73,80,79,56,60,58,34,800,1804,2419,2841
1779388006,212,69,71,73,79,79,57,60,58,34,800,1804,2419,2841
1779388007,213,69,70,72,80,79,58,60,59,34,800,1804,2419,2841
1779388008,214,68,70,72,79,77,59,60,59,34,800,1075,2419,2841
1779388009,215,68,70,73,81,79,59,60,59,34,800,1420,2419,2841
1779388010,216,68,70,72,80,79,58,60,59,34,800,1612,2419,2841
1779388011,218,68,71,73,80,79,57,60,59,34,800,1804,2419,2841
1779388013,219,68,71,73,81,79,58,60,59,34,800,1248,2419,2841
1779388014,220,68,70,73,81,80,58,60,59,34,800,1075,2419,2841
1779388015,221,68,71,73,79,79,58,60,59,34,800,1804,2419,2841
1779388016,222,69,71,73,81,78,58,60,59,34,800,1708,2419,2841
1779388017,223,68,70,72,80,77,57,60,59,34,800,1708,2419,2841
1779388018,224,69,71,73,81,79,58,60,59,34,800,1420,2419,2841
1779388019,225,68,70,72,79,78,59,60,59,34,800,1804,2419,2841
1779388020,226,70,72,75,80,78,57,60,59,34,800,1804,2419,2841
1779388021,227,68,71,73,81,79,59,61,59,34,800,1804,2419,2841
1779388022,228,70,73,74,80,79,57,60,59,34,800,1804,2419,2841
1779388023,229,68,70,73,81,79,58,61,59,34,800,1075,2419,2841
1779388024,231,68,70,72,81,79,58,60,59,34,800,1708,2419,2841
1779388026,232,67,71,72,79,77,59,61,59,34,800,1708,2419,2841
1779388027,233,69,71,72,80,77,59,60,59,34,800,1516,2419,2841
1779388028,234,70,72,73,80,78,59,60,59,34,800,1804,2419,2841
1779388029,235,69,72,74,80,78,58,60,59,34,800,1420,2419,2841
1779388030,236,69,72,73,79,79,58,60,59,34,800,1612,2419,2841
1779388031,237,69,71,73,80,79,58,60,59,34,800,1804,2419,2841
1779388032,238,68,70,72,80,79,58,60,59,34,800,1804,2419,2841
1779388033,239,69,71,73,80,78,58,60,59,34,800,1804,2419,2841
1779388034,240,68,71,73,79,78,58,60,59,34,800,1804,2419,2841
1779388035,241,67,70,73,79,78,58,60,59,34,800,1612,2419,2841
1779388036,243,68,71,73,81,79,58,60,59,34,800,1804,2419,2841
1779388038,244,69,70,72,79,77,59,60,59,34,800,1612,2419,2841
1779388039,245,69,71,73,80,79,58,60,59,34,800,1708,2419,2841
1779388040,246,68,70,72,80,77,57,60,59,34,800,1804,2419,2841
1779388041,247,68,70,72,79,78,56,60,59,34,800,1708,2419,2841
1779388042,248,67,70,72,79,78,57,60,59,34,800,1516,2419,2841
1779388043,249,68,70,73,79,78,59,60,59,34,800,1420,2419,2841
1779388044,250,67,70,71,79,77,58,60,58,34,800,1248,2419,2841
1779388045,251,68,71,72,79,77,57,60,59,34,800,1420,2419,2841
1779388046,252,67,68,72,79,77,57,60,58,34,800,1804,2419,2841
1779388047,253,68,71,72,79,78,57,60,59,34,800,1804,2419,2841
1779388048,255,67,69,71,79,77,57,60,59,34,800,1516,2419,2841
1779388049,256,70,71,73,81,79,58,60,59,34,800,1516,2419,2841
1779388051,257,69,71,73,80,79,59,60,59,34,800,1804,2419,2841
1779388052,258,71,73,75,80,79,57,60,58,34,800,1804,2419,2841
1779388053,259,70,72,75,81,80,59,60,59,34,800,1804,2419,2841
1779388054,260,69,72,73,80,79,58,61,59,34,800,1804,2419,2841
1779388055,261,68,70,72,80,78,59,61,59,34,800,1804,2419,2841
1779388056,262,69,70,72,81,77,58,60,59,34,800,1804,2419,2841
1779388057,263,69,71,73,80,78,57,60,59,34,800,1804,2419,2841
1779388058,264,68,70,72,81,79,58,61,59,34,800,1516,2419,2841
1779388059,265,68,71,73,79,77,57,61,59,34,800,1075,2419,2841
1779388060,266,68,71,73,81,79,58,61,59,34,800,1708,2419,2841
1779388061,268,68,71,73,81,79,58,60,59,34,800,1612,2419,2841
1779388063,269,69,71,73,79,78,58,60,59,34,800,1804,2419,2841
1779388064,270,69,72,74,80,79,58,61,59,34,800,1804,2419,2841
1779388065,271,70,71,73,80,79,58,60,59,34,800,1708,2419,2841
1779388066,272,69,72,74,81,79,59,61,59,34,800,1804,2419,2841
1779388067,273,69,72,74,81,79,59,61,60,34,800,1804,2419,2841
1779388068,274,71,72,75,81,80,60,61,60,34,800,1804,2419,2841
1779388069,275,69,71,73,80,77,58,61,60,34,800,1708,2419,2841
1779388070,276,71,72,75,79,79,60,61,61,34,800,1804,2419,2841
1779388071,277,70,72,74,79,78,57,61,59,34,800,1804,2419,2841
1779388072,278,69,70,72,80,79,59,61,60,34,800,1804,2419,2841
1779388073,279,68,71,73,81,79,61,61,60,34,800,1804,2419,2841
1779388074,281,69,71,72,80,78,59,61,60,34,800,1804,2419,2841
1779388076,282,68,71,73,81,79,60,62,61,34,800,1804,2419,2841
1779388077,283,69,71,73,80,79,61,61,61,34,800,1804,2419,2841
1779388078,284,69,72,75,81,78,60,62,61,34,800,1804,2419,2841
1779388079,285,68,71,73,80,79,60,61,61,34,800,1708,2419,2841
1779388080,286,69,72,73,80,79,60,62,60,34,800,1804,2419,2841
1779388081,287,64,66,67,70,70,56,59,57,34,800,1804,2419,2841
1779388082,289,62,64,64,75,72,53,56,54,34,800,1804,2419,2841
1779388084,290,59,60,62,70,68,51,54,52,34,800,1248,2419,2841
1779388085,291,59,59,61,63,63,50,52,51,34,800,1171,2419,2841
1779388086,292,58,59,61,62,62,49,51,50,34,800,1804,2419,2841
1779388087,293,54,55,56,60,60,49,51,49,34,800,1804,2419,2841
1779388088,294,54,55,56,60,60,48,50,49,34,800,979,2419,2841
1779388089,295,54,55,56,59,59,48,50,49,34,800,1075,2419,2841
1779388090,296,53,54,55,59,59,48,50,48,34,800,979,2419,2841
1779388091,297,52,54,55,59,59,48,49,48,34,800,1171,2419,2841
1779388092,298,52,54,55,59,58,47,49,48,34,800,1075,2419,2841
1779388093,299,52,54,54,58,59,47,49,48,34,800,1171,2419,2841
1779388094,300,53,54,54,58,58,47,49,47,34,800,883,2419,2841
1779388095,302,52,54,54,58,58,47,49,47,34,800,1171,2419,2841
1779388097,303,52,53,54,58,57,46,48,47,34,800,1248,2419,2841
1779388098,304,52,54,54,58,58,46,49,47,34,800,1075,2419,2841
